id,title,authors,link,journal_publication,published_date
39673605,Age at menarche and risk of premature coronary artery,"Ghasempour Dabaghi G, Pourmoghaddas A, Rabiee Rad M, Zarepur E, Mohammadifard N, Azdaki N, Salehi N, Solati K, Ghaffari S, Salari A, Assareh A, Shabani N, Sarrafzadegan N.",https://pubmed.ncbi.nlm.nih.gov//39673605/,Arch Gynecol Obstet, 2025 Jan
39537434,A novel simulation to prepare maternal caregivers of children diagnosed with a critical congenital,"Murphy K, Shackleford J, Alexander N, Brunson L, Morgan K, McKemie B, Weido G, Haney K, Castillo LL, Pierson A, Calamaro C, Prempeh L, Osborne M.",https://pubmed.ncbi.nlm.nih.gov//39537434/,J Pediatr Nurs, 2025 Jan-Feb
39708996,Association between physical activity-related metabolic signature and cardiometabolic,"Wang J, Zheng Y, Jiang Y, Suo C, Zhang T, Chen X, Xu K.",https://pubmed.ncbi.nlm.nih.gov//39708996/,Prev Med, 2025 Feb
39815700,[Idiopathic pulmonary arterial hypertension revealed by right ventricular dysfunction].,"Bartsch V, Gester F, Parzibut G, Maloir Q, Dulgheru RE, Lancellotti P, Louis R, Guiot J.",https://pubmed.ncbi.nlm.nih.gov//39815700/,Rev Med Liege, 2025 Jan
39895550,Development and Validation of Risk Stratification for,"Ma J, Ma K, Chen J, Yang X, Gao F, Gao H, Zhang H, Ma XL, Du J, Li P, Li Y.",https://pubmed.ncbi.nlm.nih.gov//39895550/,J Am Heart Assoc, 2025 Feb 4
39537281,The Clinical Approach to Angina in Women.,"Hebbo E, Khan S, Manzo-Silberman S, Alasnag M.",https://pubmed.ncbi.nlm.nih.gov//39537281/,Interv Cardiol Clin, 2025 Jan
39143805,Ferumoxytol-Enhanced 5D Multiphase Steady-State Imaging Using Rotating Cartesian K-Space With Low-Rank Reconstruction for Pediatric Congenital,"Zhao Z, Lee HL, Ruan D, Ming Z, Han F, Bedayat A, Christodoulou AG, Finn JP, Nguyen KL.",https://pubmed.ncbi.nlm.nih.gov//39143805/,J Magn Reson Imaging, 2025 Mar
39730109,Elevated Plasma Soluble (Pro)renin receptor as a potential indicator for,"Xiong J, Yang H, Yi X, Zhou X, Tan W, Song S, Liu C, Wang M, Zhu M, Zheng L, Yu J, Xu C.",https://pubmed.ncbi.nlm.nih.gov//39730109/,Peptides, 2025 Jan
39603339,The role of IL-1 family cytokines in diabetic cardiomyopathy.,"Wu Q, Zeng Y, Geng K, Guo M, Teng FY, Yan PJ, Lei Y, Long Y, Jiang ZZ, Law BY, Xu Y.",https://pubmed.ncbi.nlm.nih.gov//39603339/,Metabolism, 2025 Feb
39282796,Impact of isolated fetal congenital,"Kittiratanapinan Y, Anuwutnavin S, Kanjanauthai S, Wutthigate P, Boriboonhirunsarn D, Chawanpaiboon S.",https://pubmed.ncbi.nlm.nih.gov//39282796/,Int J Gynaecol Obstet, 2025 Feb
39377620,Prognostic value of the monocyte-to-high-density lipoprotein-cholesterol ratio in acute coronary syndrome patients: A systematic review and meta-analysis.,"Pruc M, Kubica J, Banach M, Świeczkowski D, Rafique Z, Peacock WF, Siudak Z, Surma S, Nanayakkara P, Kurek K, Lepetit A, Szarpak Ł.",https://pubmed.ncbi.nlm.nih.gov//39377620/,Kardiol Pol, 2025
39667049,Atractylenolide-III restrains cardiac fibrosis after myocardial infarction via suppression of the RhoA/ROCK1 and ERK1/2 pathway.,"Li X, Zhu X, Jiang S, Yang W, Zhang F, Guo X, Wei Y.",https://pubmed.ncbi.nlm.nih.gov//39667049/,Int Immunopharmacol, 2025 Jan 3
39243185,Machine learning-based model for worsening,"Sun Z, Wang Z, Yun Z, Sun X, Lin J, Zhang X, Wang Q, Duan J, Huang L, Li L, Yao K.",https://pubmed.ncbi.nlm.nih.gov//39243185/,ESC Heart Fail, 2025 Feb
39805630,The impact of clinical phenotypes of coronary artery,"Huang B, Liu Y, Lam HM, Ishiguchi H, Chao TF, Huisman MV, Lip GYH; GLORIA‐AF Investigators.",https://pubmed.ncbi.nlm.nih.gov//39805630/,Eur J Clin Invest, 2025 Mar
39865837,Experience of home monitoring of children with complex CHD during the COVID-19 pandemic: lessons learnt.,"Gillender J, McCullough JEM, Browne R, Sinclair M, McCrossan B, Casey F.",https://pubmed.ncbi.nlm.nih.gov//39865837/,Cardiol Young, 2025 Feb
39925805,Active ingredients of traditional Chinese medicine inhibit NOD-like receptor protein 3 inflammasome: a novel strategy for preventing and treating,"Lin R, Yu Y, Du L, Ding Z, Wang Z, Wei J, Guo Z.",https://pubmed.ncbi.nlm.nih.gov//39925805/,Front Immunol, 2025 Jan 24
39665225,The Impact of Age in Patients Undergoing Impella-Assisted Percutaneous Coronary Interventions.,"Bimal T, Fishbein J, Gandotra P, Meraj PM, Lee A, Kim MC, Omar W, Ong L, Gruberg L.",https://pubmed.ncbi.nlm.nih.gov//39665225/,Catheter Cardiovasc Interv, 2025 Feb
39673349,Cardiac Reprogramming and Gata4 Overexpression Reduce Fibrosis and Improve Diastolic Dysfunction in,"Yamada Y, Sadahiro T, Nakano K, Honda S, Abe Y, Akiyama T, Fujita R, Nakamura M, Maeda T, Kuze Y, Onishi M, Seki M, Suzuki Y, Takeuchi C, Iwasaki YW, Murano K, Sakata-Yanagimoto M, Chiba S, Kato H, Sakamoto H, Hiramatsu Y, Ieda M.",https://pubmed.ncbi.nlm.nih.gov//39673349/,Circulation, 2025 Feb 11
39747092,Polysulfur-based bulking of dynamin-related protein 1 prevents ischemic sulfide catabolism and,"Nishimura A, Ogata S, Tang X, Hengphasatporn K, Umezawa K, Sanbo M, Hirabayashi M, Kato Y, Ibuki Y, Kumagai Y, Kobayashi K, Kanda Y, Urano Y, Shigeta Y, Akaike T, Nishida M.",https://pubmed.ncbi.nlm.nih.gov//39747092/,Nat Commun, 2025 Jan 2
39665141,Sex Differences in Cardiovascular-Kidney-Metabolic Syndrome: 30-Year US Trends and Mortality Risks-Brief Report.,"Ji H, Sabanayagam C, Matsushita K, Cheng CY, Rim TH, Sheng B, Li H, Tham YC, Cheng S, Wong TY.",https://pubmed.ncbi.nlm.nih.gov//39665141/,Arterioscler Thromb Vasc Biol, 2025 Jan
39453368,"Incidence, Predictors, and Outcomes of Unplanned Coronary Angiography After Transcatheter Aortic Valve Replacement.","Phichaphop A, Okada A, Fukui M, Koike H, Wang C, Margonato D, Walser-Kuntz E, Stanberry LI, Hamid N, Cavalcante JL, Enriquez-Sarano M, Lesser JR, Bapat VN, Sorajja P.",https://pubmed.ncbi.nlm.nih.gov//39453368/,JACC Cardiovasc Interv, 2025 Jan 27
39757563,Bodyweight affects mortality in an L-shape pattern in patients undergoing coronary bypass grafting.,"Lajevardi B, Talle A, Hashemzadeh M, Movahed MR.",https://pubmed.ncbi.nlm.nih.gov//39757563/,Future Cardiol, 2025 Jan
39652873,Development and Evaluation of a Comprehensive Prediction Model for Incident Coronary,"Naderian M, Norland K, Schaid DJ, Kullo IJ.",https://pubmed.ncbi.nlm.nih.gov//39652873/,Ann Intern Med, 2025 Jan
39516410,4E-BP3 deficiency impairs dendritic cell activation and CD4,"Li S, Tajiri K, Yuan Z, Murakata Y, Song Z, Mizuno S, Xu D, Murakoshi N.",https://pubmed.ncbi.nlm.nih.gov//39516410/,Basic Res Cardiol, 2025 Feb
39800187,Right ventricular remodeling in complex congenital,"Demonceaux M, Benseba J, Ruiz M, Mongeon FP, Khairy P, Mital S, Dore A, Mondésert B, Tremblay Gravel M, Dib N, Tan S, Poirier N, Ibrahim R, Chaix MA.",https://pubmed.ncbi.nlm.nih.gov//39800187/,Can J Cardiol, 2025 Jan 10:S0828-282X(25)00012-1
39777789,Registries on transcatheter edge-to-edge repair in,"Savarese G, Basile C, Adamo M, Anker SD, Bayes-Genis A, Böhm M, Donal E, Filippatos GS, Maisano F, Ponikowski P, Rosano GMC, von Bardeleben RS, Metra M, Butler J.",https://pubmed.ncbi.nlm.nih.gov//39777789/,Eur J Heart Fail, 2025 Jan 8
39812882,Time course of hospitalizations in patients with,"Tafelmeier M, Malfertheiner M, Zeman F, Penzel T, Schoebel C, Randerath W, Treml M, Lotz G, Pepin JL, Arzt M.",https://pubmed.ncbi.nlm.nih.gov//39812882/,Sleep Breath, 2025 Jan 15
39341581,Contemporary diagnostic approach to arrhythmogenic cardiomyopathy: The three-step work-up.,"Graziano F, Zorzi A, Cipriani A, Bauce B, Rigato I, Perazzolo Marra M, Vago H, Merkely B, Pilichou K, Basso C, Corrado D.",https://pubmed.ncbi.nlm.nih.gov//39341581/,Trends Cardiovasc Med, 2025 Feb
39345176,Mechanical circulatory support for cardiogenic shock during the peripartum period.,"Elad B, Karas M, Changhee L, Oren D, Fried J, Raikhelkar J, Clerkin K, Sayer G, Uriel N, Haythe J.",https://pubmed.ncbi.nlm.nih.gov//39345176/,Artif Organs, 2025 Feb
36210764,"Non-emergent Conditions of the Ankle, Hindfoot, and Midfoot in Elderly Patients Are as Mobility Limiting as Congestive","Manz WJ, Nash AE, Novak J, Fink J, Kadakia R, Coleman MM, Bariteau JT.",https://pubmed.ncbi.nlm.nih.gov//36210764/,Foot Ankle Spec, 2025 Feb
39377998,Pericardiotomy as a novel treatment for,"Doi S, Borlaug BA.",https://pubmed.ncbi.nlm.nih.gov//39377998/,Heart Fail Rev, 2025 Jan
38802331,Non-coding RNAs and their potential exploitation in cancer therapy-related cardiotoxicity.,"Bernasconi R, Kuster GM.",https://pubmed.ncbi.nlm.nih.gov//38802331/,Br J Pharmacol, 2025 Jan
39886205,Deep Learning-Based Identification of Echocardiographic Abnormalities From Electrocardiograms.,"Fujiki G, Kodera S, Setoguchi N, Tanabe K, Miyaji K, Kushida S, Saji M, Nanasato M, Maki H, Fujita H, Kato N, Watanabe H, Suzuki M, Takahashi M, Sawada N, Ando J, Sato M, Sawano S, Katsushika S, Shinohara H, Takeda N, Fujiu K, Akazawa H, Morita H, Komuro I.",https://pubmed.ncbi.nlm.nih.gov//39886205/,JACC Asia, 2024 Dec 10
37071117,"Early Coronary Angiography in Patients With Out-of-Hospital Cardiac Arrest Without ST-Segment Elevation: A Systematic Review, Meta-Analysis, and Comparative Analysis of Studies.","Gupta R, Behnoush AH, Khalaji A, Malik AH, Goel A, Sreenivasan J, Bandyopadhyay D, Agrawal A, Frishman WH, Aronow WS, Vyas AV, Patel NC.",https://pubmed.ncbi.nlm.nih.gov//37071117/,Cardiol Rev, 2025 Jan-Feb 01
39918422,Increased macrophages contribute to thyroid hormone-induced cardiac alterations in mice.,"Senger N, de Almeida-Santos G, Cerri GC, Mota JS, Parletta AC, Vieira-Junior DN, Junior JTX, do Nascimento RS, da Silva Ramos de Souza DC, Irigoyen MCC, Diniz GP, Mosig JMA, Kuhn TC, Leuschner F, D'Império Lima MR, Barreto-Chaves MLM.",https://pubmed.ncbi.nlm.nih.gov//39918422/,Acta Physiol (Oxf), 2025 Mar
39679594,Newborn Screening for Critical Congenital,"Oster ME, Pinto NM, Pramanik AK, Markowsky A, Schwartz BN, Kemper AR, Hom LA, Martin GR; and the SECTION ON CARDIOLOGY AND CARDIAC SURGERY; SECTION ON HOSPITAL MEDICINE; COMMITTEE ON FETUS AND NEWBORN.",https://pubmed.ncbi.nlm.nih.gov//39679594/,Pediatrics, 2025 Jan 1
39352340,Finerenone in Patients With a Recent Worsening,"Desai AS, Vaduganathan M, Claggett BL, Kulac IJ, Jhund PS, Cunningham J, Borentain M, Lay-Flurrie J, Viswanathan P, Rohwedder K, Amarante F, Lam CSP, Senni M, Shah SJ, Voors AA, Zannad F, Pitt B, Kosiborod M, McMurray JJV, Solomon SD.",https://pubmed.ncbi.nlm.nih.gov//39352340/,J Am Coll Cardiol, 2025 Jan 21
39692049,Single Coronary Origin From Right Coronary Sinus With Intraseptal Course: How to Make Diagnosis by Echocardiography.,"Cantinotti M, Clemente A, Capponi G, Assanta N.",https://pubmed.ncbi.nlm.nih.gov//39692049/,Echocardiography, 2025 Jan
39656484,The mechanisms of Chr.9p21.3 risk locus in coronary artery,"Ruotsalainen AK, Kettunen S, Suoranta T, Kaikkonen MU, Ylä-Herttuala S, Aherrahrou R.",https://pubmed.ncbi.nlm.nih.gov//39656484/,Am J Physiol Heart Circ Physiol, 2025 Feb 1
39871651,"Endothelial Dysfunction in Acute Myocardial Infarction: A Complex Association With Sleep Health, Traditional Cardiovascular Risk Factors and Prognostic Markers.","Hbaieb MA, Charfeddine S, Driss T, Bosquet L, Dugué B, Makni A, Turki M, Abid L, Hammouda O.",https://pubmed.ncbi.nlm.nih.gov//39871651/,Clin Cardiol, 2025 Jan
39764680,Comprehensive Non-invasive Versus Invasive Approach to Evaluate Cardiac Allograft Vasculopathy in,"Belmonte M, Paolisso P, Viscusi MM, Beles M, Bergamaschi L, Sansonetti A, Ohashi H, Seki R, Gallinoro E, Esposito G, Shumkova M, Leone A, Masetti M, Barbato E, Verstreken S, Dierckx R, Heggermont W, Van Keer J, Potena L, Pizzi C, Bartunek J, Vanderheyden M.",https://pubmed.ncbi.nlm.nih.gov//39764680/,Circ Cardiovasc Imaging, 2025 Jan
39813850,Can fast wall shear stress computation predict adverse cardiac events in patients with intermediate non-flow limiting stenoses?,"Tufaro V, Torii R, Aben JP, Parasa R, Koo BK, Rakhit R, Karamasis GV, Tanboga IH, Hamid A Khan A, McKenna M, Cap M, Gamrah MA, Serruys PW, Onuma Y, Stefanini GG, Jones DA, Rathod K, Mathur A, Baumbach A, Bourantas CV.",https://pubmed.ncbi.nlm.nih.gov//39813850/,Atherosclerosis, 2025 Feb
39797472,A scoping review evaluating the current state of gut microbiota and its metabolites in valvular,"Chong-Nguyen C, Yilmaz B, Coles B, Sokol H, MacPherson A, Siepe M, Reineke D, Mosbahi S, Tomii D, Nakase M, Atighetchi S, Ferro C, Wingert C, Gräni C, Pilgrim T, Windecker S, Blasco H, Dupuy C, Emond P, Banz Y, Losmanovà T, Döring Y, Siontis GCM.",https://pubmed.ncbi.nlm.nih.gov//39797472/,Eur J Clin Invest, 2025 Jan 10:e14381
38300318,Improving Palivizumab Administration to High-Risk Infants with,"Leone DM, Rodriguez A, Cowenhoven K, O'Connell M, Grossman M, Ferdman D.",https://pubmed.ncbi.nlm.nih.gov//38300318/,Pediatr Cardiol, 2025 Feb
39480391,Long-Term Differences in Autonomic Alterations After Cryoballoon vs Radiofrequency Atrial Fibrillation Ablation.,"Andrade JG, Bennett RG, Deyell MW, Bennett MT, Phulka J, Hawkins NM, Aksu T, Field TS, Aguilar M, Khairy P, Macle L.",https://pubmed.ncbi.nlm.nih.gov//39480391/,JACC Clin Electrophysiol, 2025 Jan
39791277,Altered Connectome Topology in Newborns at Risk for Cognitive Developmental Delay: A Cross-Etiologic Study.,"Speckert A, Payette K, Knirsch W, von Rhein M, Grehten P, Kottke R, Hagmann C, Natalucci G, Moehrlen U, Mazzone L, Ochsenbein-Kölble N, Padden B; SPINA BIFIDA STUDY GROUP ZURICH; Latal B, Jakab A.",https://pubmed.ncbi.nlm.nih.gov//39791277/,Hum Brain Mapp, 2025 Jan
39779262,Study protocol for an international registry observational study evaluating clinical outcomes of transcatheter versus standard surgical mitral valve operation for secondary mitral regurgitation: the TEERMISO study.,"Nappi F, Singh SSA, Salsano A, Spadaccio C, Shingu Y, Wakasa S, Fiore A.",https://pubmed.ncbi.nlm.nih.gov//39779262/,BMJ Open, 2025 Jan 8
39285726,The effect of down-titration and discontinuation of,"Duong MH, Gnjidic D, McLachlan AJ, Redston MR, Goyal P, Mathieson S, Hilmer SN.",https://pubmed.ncbi.nlm.nih.gov//39285726/,Br J Clin Pharmacol, 2025 Jan
39117965,Relationships of Jugular Bulb Parameters with Cerebral Perfusion and Metabolism After Resuscitation from Cardiac Arrest: A Post-Hoc Analysis of Experimental Studies Using a Minipig Model.,"Lee HY, Mamadjonov N, Jung YH, Jeung KW, Kim TH, Kim JW, Kim HJ, Gumucio JA, Salcido DD.",https://pubmed.ncbi.nlm.nih.gov//39117965/,Neurocrit Care, 2025 Feb
39704243,Changes in Blood Eosinophil Counts Predict the Death of Patients With Myocardial Infarction After Hospital Discharge.,"Lin K, Luo M, Gu X, Xu JY, Tian J, Libby P, Shi GP, Guo J.",https://pubmed.ncbi.nlm.nih.gov//39704243/,J Am Heart Assoc, 2025 Jan 7
39719426,Single Cell Transcriptomic Profiling of,"Ali SA, Perera G, Laird J, Batorsky R, Maron MS, Rivas VN, Stern JA, Harris S, Chin MT.",https://pubmed.ncbi.nlm.nih.gov//39719426/,J Am Heart Assoc, 2025 Jan 7
39489346,Coronary CT angiography instead of invasive angiography before TAVI: Feasibility and outcomes.,"Jensen RV, Jensen JM, Iraqi N, Grove EL, Mathiassen ON, Pedersen KB, Parner E, Leipsic J, Terkelsen CJ, Nørgaard BL.",https://pubmed.ncbi.nlm.nih.gov//39489346/,Int J Cardiol, 2025 Jan 15
39880434,"The Protocol for the Multi-Ethnic, multi-centre raNdomised controlled trial of a low-energy Diet for improving functional status in","Bilak JM, Squire I, Wormleighton JV, Brown RL, Hadjiconstantinou M, Robertson N, Davies MJ, Yates T, Asad M, Levelt E, Pan J, Rider O, Soltani F, Miller C, Gulsin GS, Brady EM, McCann GP.",https://pubmed.ncbi.nlm.nih.gov//39880434/,BMJ Open, 2025 Jan 28
39301748,"Early diagnosis,","Tini G, Musumeci B, Milani P, Zampieri M, Caponetti AG, Fabris F, Foli A, Argirò A, Mazzoni C, Gagliardi C, Longhi S, Saturi G, Vergaro G, Aimo A, De Fazio L, Varrà GG, Serenelli M, Fabbri G, De Michieli L, Palmiero G, Ciliberti G, Carigi S, Zanoletti M, Mandoli GE, Lucchi GR, Rella V, Monti E, Gardini E, Bartolotti M, Crotti L, Merli E, Mussinelli R, Vianello PF, Cameli M, Marzo F, Guerra F, Limongelli G, Cipriani A, Perlini S, Obici L, Perfetto F, Barbato E, Porto I, Sinagra G, Merlo M, Emdin M, Biagini E, Cappelli F, Palladini G, Canepa M.",https://pubmed.ncbi.nlm.nih.gov//39301748/,ESC Heart Fail, 2025 Feb
38200643,Age-Stratified Sex Differences in,"Mogos MF, Muchira JM, Park C, Osmundson S, Piano MR.",https://pubmed.ncbi.nlm.nih.gov//38200643/,J Cardiovasc Nurs, 2025 Jan-Feb 01
39900387,Statin-induced necrotising myositis with,"Binti Jeffrey MS, Whelan B.",https://pubmed.ncbi.nlm.nih.gov//39900387/,BMJ Case Rep, 2025 Feb 3
39417278,Myocardial disarray and fibrosis across hypertrophic cardiomyopathy stages associate with ECG markers of arrhythmic risk.,"Ashkir Z, Samat AHA, Ariga R, Finnigan LEM, Jermy S, Akhtar MA, Sarto G, Murthy P, Wong BWY, Cassar MP, Beyhoff N, Wicks EC, Thomson K, Mahmod M, Tunnicliffe EM, Neubauer S, Watkins H, Raman B.",https://pubmed.ncbi.nlm.nih.gov//39417278/,Eur Heart J Cardiovasc Imaging, 2025 Jan 31
38438790,Predictive Scoring System for Spontaneous Closure of Infant Ventricular Septal Defect: The P-VSD Score.,"Kim AY, Tchah N, Lin CY, Park JM, Woo W, Kim CS, Jung SY, Choi JY, Jung JW.",https://pubmed.ncbi.nlm.nih.gov//38438790/,Pediatr Cardiol, 2025 Feb
39301764,A right ventricular bulge: A clinical dilemma in diagnosis.,Allwood RP.,https://pubmed.ncbi.nlm.nih.gov//39301764/,J Clin Ultrasound, 2025 Jan
39756821,Acute kidney injury recovery status predicts mortality and cardiorenal outcomes in patients admitted with acute decompensated,"Barua S, Chavali S, Vien A, Mahendran S, Makarious D, Lo P, Pringle K, Chong J, Muthiah K, Hayward C.",https://pubmed.ncbi.nlm.nih.gov//39756821/,Open Heart, 2025 Jan 4
39017677,Relative increase in production ratio of small dense low-density lipoprotein in acute coronary syndrome with high coronary plaque burden: an ex-vivo analysis.,"Matsuo K, Inoue I, Matsuda T, Arai T, Nakano S.",https://pubmed.ncbi.nlm.nih.gov//39017677/,Heart Vessels, 2025 Jan
39568133,Clinical Outcomes of Transcatheter Mitral Valve-In-Valve and Valve-In-Ring Implantation: A Systematic Review and Meta-Analysis.,"Fong KY, Koh JMY, Saw LW, Anggreni D, Ng EZX, Chan YH, Poon K, Stub D, Sung SH, Chandavimol M, Lee MK, Chui ASF, Gopalamurugan AB, Nair R, Guo Y, Amanullah MR, Chao VTT, Ewe SH, Ho KW, Yap J.",https://pubmed.ncbi.nlm.nih.gov//39568133/,Catheter Cardiovasc Interv, 2025 Jan
39922868,The healthcare burden of isolated aortic valve insufficiency.,"Sultan I, Ryan M, Gunnarsson C, Heidrich N, Vallabhajosyula P.",https://pubmed.ncbi.nlm.nih.gov//39922868/,Sci Rep, 2025 Feb 8
39455425,"Polygenic risk, aspirin, and primary prevention of coronary artery","Yu C, Natarajan P, Patel AP, Bhatia HS, Khera AV, Neumann JT, Tsimikas S, Wolfe R, Nicholls SJ, Reid CM, Zoungas S, Tonkin AM, McNeil JJ, Lacaze P.",https://pubmed.ncbi.nlm.nih.gov//39455425/,Eur Heart J Cardiovasc Pharmacother, 2025 Feb 8
39506497,The Predictive Value of the CatLet Scoring System for Long-Term Prognosis After Percutaneous Coronary Intervention in Patients With Chronic Coronary Syndrome.,"Wang J, Zhang M, Xu M, Zhou J, Lu D.",https://pubmed.ncbi.nlm.nih.gov//39506497/,Catheter Cardiovasc Interv, 2025 Feb
39812893,The effect of cardiac catheterization on thyroid functions in infants with congenital,"Elbaz BA, Elmarsafawy HM, Laimon WN.",https://pubmed.ncbi.nlm.nih.gov//39812893/,Eur J Pediatr, 2025 Jan 15
39412778,Coronary Revascularization Guided With Fractional Flow Reserve or Instantaneous Wave-Free Ratio: A 5-Year Follow-Up of the DEFINE FLAIR Randomized Clinical Trial.,"Escaned J, Travieso A, Dehbi HM, Nijjer SS, Sen S, Petraco R, Patel M, Serruys PW, Davies J; DEFINE FLAIR Investigators.",https://pubmed.ncbi.nlm.nih.gov//39412778/,JAMA Cardiol, 2025 Jan 1
39531259,Melatonin Attenuates Cardiac Dysfunction and Inflammation in Dilated Cardiomyopathy via M2 Macrophage Polarization.,"Qi B, Wu QF, Yang ZJ, Huang N, Miao L.",https://pubmed.ncbi.nlm.nih.gov//39531259/,J Cardiovasc Pharmacol, 2025 Feb 1
