id,name,authors,published_date,journal_publication,link,article_type,volume,issue
s12917-025-04472-x,Cystitis glandularis due to ,"J. P. Rey Amunategui, D. Echeverria and A. Duchene",17 January 2025,BMC Veterinary Research,//bmcvetres.biomedcentral.com/articles/10.1186/s12917-025-04472-x,Case Report,21,:25
s12872-025-04488-z,Short-term predictive value of sST2 in patients with STEMI following primary PCI: a prospective observational study,"Shan Huang, Lu-Jiao Yu, Guang-Feng Sun and Zi-Xin Zhang",15 January 2025,BMC Cardiovascular Disorders,//bmccardiovascdisord.biomedcentral.com/articles/10.1186/s12872-025-04488-z,Research,25,:21
s13049-025-01323-4,Peripheral oxygen saturation levels as a guide to avoid hyperoxia: an observational study,"Renate Stolmeijer, Jan C. ter Maaten, Jack Ligtenberg and Ewoud ter Avest",15 January 2025,"Scandinavian Journal of Trauma, Resuscitation and Emergency Medicine",//sjtrem.biomedcentral.com/articles/10.1186/s13049-025-01323-4,Research,33,:8
s40814-024-01588-z,Adapting self-measured blood pressure monitoring to reduce health disparities (ASPIRE): a pilot hybrid effectiveness‑implementation study protocol,"Rasha Khatib, Nicole Glowacki, Iridian Guzman, Maureen Shields, Joseph Chase and Melanie Gordon",15 January 2025,Pilot and Feasibility Studies,//pilotfeasibilitystudies.biomedcentral.com/articles/10.1186/s40814-024-01588-z,Study Protocol,11,:7
s41100-024-00601-8,Primary cutaneous gamma–delta T cell lymphoma presenting as a leg ulcer in a kidney transplant recipient on hemodialysis: a case report with a literature review,"Yuki Oba, Hiroki Mizuno, Shigekazu Kurihara, Daisuke Ikuma, Masayuki Yamanouchi, Tatsuya Suwabe, Katsuyuki Miki, Kei Kono, Kennichi Ohashi, Aya Nishida, Atsushi Wake, Yuki Nakamura, Yoshifumi Ubara and Naoki Sawa",15 January 2025,Renal Replacement Therapy,//rrtjournal.biomedcentral.com/articles/10.1186/s41100-024-00601-8,Case Report,11,:6
s12910-024-01158-1,"High-reward, high-risk technologies? An ethical and legal account of AI development in healthcare","Maelenn Corfmat, Joé T. Martineau and Catherine Régis",15 January 2025,BMC Medical Ethics,//bmcmedethics.biomedcentral.com/articles/10.1186/s12910-024-01158-1,Review,26,:4
s13213-024-01790-7,Biosafety characteristics and antibacterial activity of probiotic strains against ,"Jeong-Yong Park, Ji Yeon Lee, YongGyeong Kim, Byoung-Kook Kim, Byung Kwon Kim and Soo-Im Choi",15 January 2025,Annals of Microbiology,//annalsmicrobiology.biomedcentral.com/articles/10.1186/s13213-024-01790-7,Original Article,75,:2
s40794-024-00237-w,Monkeypox: a re-emergent virus with global health implications – a comprehensive review,"Nourhan G. Naga, Enas A. Nawar, A’laa A. Mobarak, Aya G. Faramawy and Hend M. H. Al-Kordy",15 January 2025,"Tropical Diseases, Travel Medicine and Vaccines",//tdtmvjournal.biomedcentral.com/articles/10.1186/s40794-024-00237-w,Review,11,:2
s41232-025-00365-6,Human PBMC-based humanized mice exhibit myositis features and serve as a drug evaluation model,"Akiko Nishidate, Kana Takemoto, Yuki Imura, Mikako Murase, Ryu Yamanaka, Manami Kikuchi, Junpei Anan, Sayuka Kato, Airi Akatsuka, Sachiko Mochizuki and Yuzo Koda",15 January 2025,Inflammation and Regeneration,//inflammregen.biomedcentral.com/articles/10.1186/s41232-025-00365-6,Research article,45,:1
s12951-024-03054-7,Size effect-based improved antioxidant activity of selenium nanoparticles regulating Anti-PI3K-mTOR and Ras-MEK pathways for treating spinal cord injury to avoid hormone shock-induced immunosuppression,"Peixin Liu, Xiaodong Liu, Zihao Wu, Kui Shen, Zhaofeng Li, Xiaowei Li, Qifeng Wu, Leung Chan, Zhong Zhang, Yutong Wu, Liwen Liu, Tianfeng Chen and Yi Qin",16 January 2025,Journal of Nanobiotechnology,//jnanobiotechnology.biomedcentral.com/articles/10.1186/s12951-024-03054-7,Research,23,:17
s12957-024-03622-z,Exploring the boundaries of anastomotic leak: experience in a high-volume center,"Carolina Riscanevo Bobadilla, Gloria Flórez Dussan, Jorge Vargas, Liliana Suarez, German Jimenez, Carlos Gonzalez, Andrea Carolina Córdoba, Wilmar Martín, Diego Olivera and Raúl Guevara",16 January 2025,World Journal of Surgical Oncology,//wjso.biomedcentral.com/articles/10.1186/s12957-024-03622-z,Review,23,:15
s13643-025-02762-x,Efficacy and safety of acupuncture with moxibustion for knee osteoarthritis: a meta-analysis of randomized controlled trials,"Rui-Xin Zhu, Xing Li, Zhao-Bo Yan, Cheng Chen, Wei Zhai, Heng-Cai Zhang, Wen-Juan Ma, Fu-Kun Wang, Mi Liu and Ge-Shu Du",16 January 2025,Systematic Reviews,//systematicreviewsjournal.biomedcentral.com/articles/10.1186/s13643-025-02762-x,Research,14,:15
s40168-024-01982-y,"Gut microbial dysbiosis, IgA, and ","Roos-Marijn Berbers, Fernanda L. Paganelli, Joris M. van Montfrans, Pauline M. Ellerbroek, Marco C. Viveen, Malbert R. C. Rogers, Moniek Salomons, Jaap Schuurmans, Martine van Stigt Thans, Remi M. M. Vanmaris, Lodewijk A. A. Brosens, Maria Marlot van der Wal, Virgil A. S. H. Dalm, P. Martin van Hagen, Annick A. J. M. van de Ven, Hae-Won Uh…",16 January 2025,Microbiome,//microbiomejournal.biomedcentral.com/articles/10.1186/s40168-024-01982-y,Research,13,:12
s42523-024-00375-8,Probiotic administration aggravates dextran sulfate sodium salt-induced inflammation and intestinal epithelium disruption in weaned pig,"Kunhong Xie, Weidong Cai, Lingjie Li, Bing Yu, Yuheng Luo, Zhiqing Huang, Xiangbing Mao, Jie Yu, Ping Zheng, Hui Yan, Hua Li and Jun He",16 January 2025,Animal Microbiome,//animalmicrobiome.biomedcentral.com/articles/10.1186/s42523-024-00375-8,Research,7,:8
s12978-024-01918-7,Practice and factors associated with sunlight exposure of infants among mothers in Ethiopia: a systematic review and meta-analysis,"Shambel Dessale Asmamaw, Tibebu Habte Zewde, Abiel Teshome and Esayas Nigussie",16 January 2025,Reproductive Health,//reproductive-health-journal.biomedcentral.com/articles/10.1186/s12978-024-01918-7,Review,22,:5
s13099-025-00679-3,Whole-genome sequencing-based characterization of ,"Shirin Vakili, Mehri Haeili, Adel Feizi, Kiarash Moghaddasi, Maryam Omrani, Arash Ghodousi and Daniela Maria Cirillo",16 January 2025,Gut Pathogens,//gutpathogens.biomedcentral.com/articles/10.1186/s13099-025-00679-3,Research,17,:2
s44200-024-00067-3,Advances in Knowledge Regarding Arterial Curvature and its Relationship to Ischemic Stroke: A Narrative Review,Lin-Han Zhang and Fei Cao,16 January 2025,Artery Research,//arteryresearch.biomedcentral.com/articles/10.1007/s44200-024-00067-3,Review Article,31,:1
s12943-024-02219-0,"Neuroscience of cancer: unraveling the complex interplay between the nervous system, the tumor and the tumor immune microenvironment","Qibo Huang, Bai Hu, Ping Zhang, Ye Yuan, Shiwei Yue, Xiaoping Chen, Junnan Liang, Zhouping Tang and Bixiang Zhang",17 January 2025,Molecular Cancer,//molecular-cancer.biomedcentral.com/articles/10.1186/s12943-024-02219-0,Review,24,:24
s13256-025-05033-4,Intraoperative sensitization in trigeminal region caused by postherpetic neuralgia: a case report,"Gangwen Guo, Dan Li, Hongyan Li, Rong Hu and Haocheng Zhou",17 January 2025,Journal of Medical Case Reports,//jmedicalcasereports.biomedcentral.com/articles/10.1186/s13256-025-05033-4,Case report,19,:18
s12939-025-02376-8,Cardiovascular risk profiling among South Asian adults in Hong Kong: a latent class analysis,"Gary Ka-Ki Chung, Woohyung Lee, Danna Camille Vargas, Bulbul Sharma, Kai Sing Sun, Heidi Hung, Lee Sha Tong, Tsz Lui Tang, Hasiba Munir, Chi Yui Wong, Soniya Pun, Man Hin Chio, Eliza Lai-Yi Wong, Dong Dong and Eng-Kiong Yeoh",17 January 2025,International Journal for Equity in Health,//equityhealthj.biomedcentral.com/articles/10.1186/s12939-025-02376-8,Research,24,:14
s12985-024-02618-1,Construction of a Vero cell line expression human KREMEN1 for the development of CVA6 vaccines,"Dongqing Zhang, Yuxiang Zou, Jiaying Wu, Longfa Xu, Zhifeng Ke, Yuanyuan Wu, Zhenhong Zhou, Mujin Fang, Ling Chen, Henggang Xu, Jianping Chu, Ningshao Xia, Rui Zhu and Tong Cheng",17 January 2025,Virology Journal,//virologyj.biomedcentral.com/articles/10.1186/s12985-024-02618-1,Research,22,:12
s13741-024-00481-w,The challenges of evidence-based prehabilitation in a real-life context for patients preparing for colorectal surgery—a cohort study and multiple case analysis,"A. D. Talen, N. L. U. van Meeteren, J. A. Barten, I. Pereboom, W. P. Krijnen, H. Jager-Wittenaar, B. C. Bongers and G. van der Sluis",17 January 2025,Perioperative Medicine,//perioperativemedicinejournal.biomedcentral.com/articles/10.1186/s13741-024-00481-w,Research,14,:7
s13033-024-00654-6,Costs analysis of integrating group interpersonal therapy into HIV care services in Senegal,"Yao Abounan, Jérôme Wittwer, Judicaël Malick Tine, Ibrahima Ndiaye, Salaheddine Ziadeh, Sophie Desmonde, Hélène Font, Helen Verdeli, Ndeye Fatou Ngom, Nathalie de Rekeneire, Antoine Jaquet, Moussa Seydi and Charlotte Bernard",17 January 2025,International Journal of Mental Health Systems,//ijmhs.biomedcentral.com/articles/10.1186/s13033-024-00654-6,Research,19,:4
s12959-025-00688-x,The epitope of the antibody used in the REAADS VWF activity assay is quaternary,"Alexander Tischer, Laurie Moon-Tasson and Matthew Auton",17 January 2025,Thrombosis Journal,//thrombosisjournal.biomedcentral.com/articles/10.1186/s12959-025-00688-x,Correspondence,23,:3
s12986-025-00895-3,The effect of combined fig-Walnut syrup on functional constipation in pregnant women: a randomized controlled trial,"Roghayyeh Valizadeh, Sakineh Mohammad-Alizadeh-Charandabi, Khadijeh Hajizadeh, Mostafa Araj-Khodaei and Mojgan Mirghafourvand",17 January 2025,Nutrition & Metabolism,//nutritionandmetabolism.biomedcentral.com/articles/10.1186/s12986-025-00895-3,Research,22,:3
s12913-025-12206-w,Assessing the financial burden of multimorbidity among patients aged 30 and above in India,"Sudheer Kumar Shukla, Pratheeba John, Sakshi Khemani, Ankur Shaji Nair, Nishikant Singh and Rajeev Sadanandan",15 January 2025,BMC Health Services Research,//bmchealthservres.biomedcentral.com/articles/10.1186/s12913-025-12206-w,Research,25,:86
s12913-025-12251-5,Mapping the landscape of Hospital at home (HaH) care: a validated taxonomy for HaH care model classification,Kerstin Denecke,15 January 2025,BMC Health Services Research,//bmchealthservres.biomedcentral.com/articles/10.1186/s12913-025-12251-5,Research,25,:84
s40001-024-02263-y,Integrated analysis of the prevalence and influencing factors of poststroke dysphagia,"Xiaopeng Wen, Baochao Fan, Jie Zhan, Hao Wen, Huihui Ban, Yujiao Yang, Chenyang Tao, Cui Li, Kunbin Li and Liming Lu",15 January 2025,European Journal of Medical Research,//eurjmedres.biomedcentral.com/articles/10.1186/s40001-024-02263-y,Review,30,:27
s13054-025-05258-1,"Metabolomic in severe traumatic brain injury: exploring primary, secondary injuries, diagnosis, and severity","Mohammad M. Banoei, James Hutchison, William Panenka, Andy Wong, David S. Wishart and Brent W. Winston",15 January 2025,Critical Care,//ccforum.biomedcentral.com/articles/10.1186/s13054-025-05258-1,Research,29,:26
s13054-025-05265-2,Spectral edge frequency and dilation pupillary velocity in critically ill patients: a pilot study,"Mario Zaccarelli, Martina Polato and Fabio Silvio Taccone",15 January 2025,Critical Care,//ccforum.biomedcentral.com/articles/10.1186/s13054-025-05265-2,Correspondence,29,:25
s12872-025-04490-5,Purse string suture for rapid access hemostasis after removal of large-caliber femoral venous delivery sheaths in children with atrial septal defects,"Gang Luo, Zhixian Ji, Bei Zhang, Yueyi Ren and Silin Pan",15 January 2025,BMC Cardiovascular Disorders,//bmccardiovascdisord.biomedcentral.com/articles/10.1186/s12872-025-04490-5,Research,25,:25
s12872-025-04483-4,Complexity and recurrence of body surface electrocardiograms correlate with estimated reentrant atrial activity using electrocardiographic imaging in atrial fibrillation patients,"Rubén Molero, Olivier Meste, Ralf Peeters, Joël Karel, Pietro Bonizzi and María S. Guillem",15 January 2025,BMC Cardiovascular Disorders,//bmccardiovascdisord.biomedcentral.com/articles/10.1186/s12872-025-04483-4,Research,25,:23
s12890-025-03486-3,The clinical value and most informative threshold of polygenic risk score in the Quebec City Case-Control Asthma Cohort,"Martin Pariès, Stéphanie Bougeard, Aida Eslami, Zhonglin Li, Michel Laviolette, Louis-Philippe Boulet, Evelyne Vigneau and Yohan Bossé",15 January 2025,BMC Pulmonary Medicine,//bmcpulmmed.biomedcentral.com/articles/10.1186/s12890-025-03486-3,Research,25,:21
s12905-025-03554-0,Experiences of women relocated due to the february 2023 earthquake in Turkey: a qualitative study,"Esra Özer, Yeşim Çetinkaya Şen, Döndü Sevimli Güler and Gülten Güvenç",15 January 2025,BMC Women's Health,//bmcwomenshealth.biomedcentral.com/articles/10.1186/s12905-025-03554-0,Research,25,:21
s12905-025-03551-3,Impact of family care on sleep quality in perimenopausal women: mediating roles of anxiety and depression,"Nana Liang, Jishun Ren, Juan Zhao, Xiaohui Liu and Haixia Zheng",15 January 2025,BMC Women's Health,//bmcwomenshealth.biomedcentral.com/articles/10.1186/s12905-025-03551-3,Research,25,:19
s12943-025-02225-w,Biometallic ions and derivatives: a new direction for cancer immunotherapy,"Lin Zhao, Yajun Gui, Jing Cai and Xiangying Deng",15 January 2025,Molecular Cancer,//molecular-cancer.biomedcentral.com/articles/10.1186/s12943-025-02225-w,Review,24,:17
s12951-025-03091-w,Engineered biomimetic cisplatin-polyphenol nanocomplex for chemo-immunotherapy of glioblastoma by inducing pyroptosis,"Xinyan Hao, Yucheng Tang, Wenjie Xu, Ming Wang, Jiayi Liu, Yongjiang Li, Jun He, Yanjin Peng, Pengcheng Sun, Dehua Liao, Xiongbin Hu, Tiantian Tang, Min Zhou, Ruyue Han, Jiemin Wang, João Conde…",15 January 2025,Journal of Nanobiotechnology,//jnanobiotechnology.biomedcentral.com/articles/10.1186/s12951-025-03091-w,Research,23,:14
s12957-025-03659-8,Observation on the efficacy of TPO receptor agonists and platelet transfusion in chemotherapy-induced thrombocytopenia in malignant tumors,"Huan Hu, Dongmei Lei and Yan Liang",15 January 2025,World Journal of Surgical Oncology,//wjso.biomedcentral.com/articles/10.1186/s12957-025-03659-8,Research,23,:13
s12987-024-00616-7,Rh-relaxin-2 attenuates oxidative stress and neuronal apoptosis via ERK-nNOS-NO pathway after germinal matrix hemorrhage in rats,"Jun Liu, Yonghua Cai, Khalil ur Rahman, Qixiong Zhou, Guangjie Liu, Huibin Kang, Mingzhou Li, Shichao Zhang, Gang Wang, Wenfeng Feng, Xi’an Zhang, Guozhong Zhang, Ye Song and Peng Li",15 January 2025,Fluids and Barriers of the CNS,//fluidsbarrierscns.biomedcentral.com/articles/10.1186/s12987-024-00616-7,Research,22,:8
s13062-025-00594-2,Bi-targeting of thioredoxin 1 and telomerase by thiotert promotes cell death of myelodysplastic syndromes and lymphoma,"Qiangan Jing, Yunyi Wu, Yanchun Li, Chaoting Zhou, Junyu Zhang, Jun Xia, Keyi Li, Yuhuan Shen, Hongfeng Yao, Xiangmin Tong, Jing Du, Lushan Yu and Ying Wang",15 January 2025,Biology Direct,//biologydirect.biomedcentral.com/articles/10.1186/s13062-025-00594-2,Research,20,:7
s12894-024-01686-3,Asthma-associated prostate enlargement and bladder smooth muscle hypercontractility: unveiling a potential link to LUTS,"Peibin Cen, Ming Chen, Xin Qiu, Wenbin Guo, Hongyu Lan, Xingyu Zhou, Ming Lei, Guohua Zeng and Qingfeng Yu",15 January 2025,BMC Urology,//bmcurol.biomedcentral.com/articles/10.1186/s12894-024-01686-3,Research,25,:7
s12954-025-01155-6,An exploration of desired abstinent and non-abstinent recovery outcomes among people who use methamphetamine,"Alex Elswick, Amanda Fallin-Bennett, Karen L. Roper, Evan Batty, Christopher J. McLouth, William Stoops, Hilary L. Surratt and Carrie B. Oser",15 January 2025,Harm Reduction Journal,//harmreductionjournal.biomedcentral.com/articles/10.1186/s12954-025-01155-6,Research,22,:7
s42826-025-00236-8,Regulatory roles of eugenol in paraquat-altered SNCA/LZTS3/MAPT in the cerebellum of Wistar rats,"Obinna Onwe Uchewa, Augustine Oseloka Ibegbu, Samuel Okoronkwo Okafor, Joseph Alo Nwafor and Ogugua Augustine Egwu",15 January 2025,Laboratory Animal Research,//labanimres.biomedcentral.com/articles/10.1186/s42826-025-00236-8,Research,41,:2
s12912-024-02621-5,Multidisciplinary nursing care in chronic Chagas disease: a scoping review,"Ângelo Antônio Oliveira Silva, Leonardo Maia Leony, Ramona Tavares Daltro, Emily Ferreira Santos, Natália Erdens Maron Freitas, Larissa de Carvalho Medrado Vasconcelos, Daniel Dias Sampaio, Faber Neves Santos, Lívia Dórea Dantas Fernandes, Roque Aras, Alejandro Marcel Hasslocher-Moreno and Fred Luciano Neves Santos",14 January 2025,BMC Nursing,//bmcnurs.biomedcentral.com/articles/10.1186/s12912-024-02621-5,Research,24,:50
